"longitude","latitude","landuse","mean_temp","mean_pres","site_id","MOCH","MOBL","LEWO","BBMW","Evergreen_forest","Open_shrub","Wood_sav","Sav","Grass","crop","urban"
-121.3905144,38.5664216,13,160.66667175293,37.4166679382324,858,0,0,0,0,0,0,0,0,0,0,1
-121.3541758,38.5710017,13,161.5,38.3333320617676,859,0,0,1,0,0,0,0,0,0,0,1
-121.376524,38.6425844,13,162.83332824707,40.4166679382324,860,0,0,0,0,0,0,0,0,0,0,1
-121.3526148,38.6892783,13,162.91667175293,42.5,861,0,0,0,0,0,0,0,0,0,0,1
-121.355639,38.735374,8,163.58332824707,43,862,0,0,0,0,0,0,1,0,0,0,0
-121.3770791,38.78279,10,164.16667175293,43.4166679382324,863,0,0,0,0,0,0,0,0,1,0,0
-121.3564396,38.8679143,9,164.41667175293,45.8333320617676,864,0,0,0,0,0,0,0,1,0,0,0
-121.3507318,38.874864,9,164.41667175293,45.8333320617676,865,0,0,0,0,0,0,0,1,0,0,0
-121.3830471,38.9301701,12,164.75,46.25,866,0,0,0,0,0,0,0,0,0,1,0
-121.3647062,40.0899083,1,59.9166679382324,97.4166641235352,867,0,0,0,0,1,0,0,0,0,0,0
-121.3721466,40.1413526,1,58.75,95.5833358764648,868,1,0,0,0,1,0,0,0,0,0,0
-121.3794851,40.4759419,1,51.4166679382324,82.75,870,0,0,0,0,1,0,0,0,0,0,0
-121.3920593,40.5522524,1,56.1666679382324,79.5,871,0,0,0,1,1,0,0,0,0,0,0
-121.3983062,40.7578308,8,74.8333358764648,68.9166641235352,872,0,0,0,0,0,0,1,0,0,0,0
-121.3910294,40.8273195,8,76.9166641235352,64.1666641235352,873,0,0,0,0,0,0,1,0,0,0,0
-121.3921452,40.8752004,10,86.1666641235352,57.5,874,0,0,0,0,0,0,0,0,1,0,0
-121.3529634,41.0388532,12,100.25,46.3333320617676,875,0,0,0,0,0,0,0,0,0,1,0
-121.390619,41.113659,1,99.5,47.1666679382324,876,0,0,0,0,1,0,0,0,0,0,0
-121.354361,41.156718,9,98,45.25,877,0,0,0,0,0,0,0,1,0,0,0
-121.364657,41.1886018,9,96.5833358764648,45.0833320617676,878,1,0,0,0,0,0,0,1,0,0,0
-121.39111,41.8451,10,86,27.1666660308838,879,0,0,0,0,0,0,0,0,1,0,0
-121.3053274,35.7087645,12,137.66667175293,4.16666650772095,880,0,0,0,0,0,0,0,0,0,1,0
-121.3161122,35.7987429,8,120.083335876465,42.3333320617676,881,0,0,0,0,0,0,1,0,0,0,0
-121.335396,35.975948,7,129.25,34.75,883,0,0,0,0,0,1,0,0,0,0,0
-121.3368305,36.269884,7,140.58332824707,32.25,884,0,0,0,0,0,1,0,0,0,0,0
-121.3195142,36.2794157,7,142.5,28.8333339691162,885,0,0,0,0,0,1,0,0,0,0,0
-121.302048,36.706692,9,147.25,27.3333339691162,886,0,0,0,0,0,0,0,1,0,0,0
-121.301376,36.73053,12,147.83332824707,27,887,0,0,0,0,0,0,0,0,0,1,0
-121.34238,36.78926,7,147.91667175293,27.0833339691162,888,0,0,0,0,0,1,0,0,0,0,0
-121.3331795,36.9349371,9,150.5,30.75,889,0,0,0,0,0,0,0,1,0,0,0
-121.3034821,37.7692221,12,161.33332824707,24.0833339691162,890,0,0,0,0,0,0,0,0,0,1,0
-121.314024,37.8232766,12,161.25,25.4166660308838,891,0,0,0,0,0,0,0,0,0,1,0
-121.3012256,37.9160313,13,159.91667175293,28.75,892,0,0,0,0,0,0,0,0,0,0,1
-121.3451958,37.931539,8,158.83332824707,28.5,893,0,0,0,0,0,0,1,0,0,0,0
-121.3138676,38.1615561,13,154.25,36.5,894,0,0,0,0,0,0,0,0,0,0,1
-121.318363,38.1743942,12,154.25,36.1666679382324,895,0,0,0,0,0,0,0,0,0,1,0
-121.30006,38.25462,13,156.33332824707,37.25,896,0,0,0,0,0,0,0,0,0,0,1
-121.3266134,38.3333081,12,157.08332824707,37,897,0,0,0,0,0,0,0,0,0,1,0
-121.3386834,38.5615118,13,161.83332824707,38.5833320617676,898,0,0,0,0,0,0,0,0,0,0,1
-121.3413772,38.5787477,13,162,38.6666679382324,899,0,0,1,0,0,0,0,0,0,0,1
-121.338447,38.6341467,13,162.5,40.6666679382324,900,0,0,0,0,0,0,0,0,0,0,1
-121.3064432,38.6865147,13,163,42.8333320617676,901,0,0,0,0,0,0,0,0,0,0,1
-121.3369989,38.760174,13,163.66667175293,44.1666679382324,902,0,0,0,0,0,0,0,0,0,0,1
-121.3069957,38.7706329,13,163.66667175293,45.0833320617676,903,0,0,0,0,0,0,0,0,0,0,1
-121.3494444,38.8641218,12,164.33332824707,46,904,0,0,0,0,0,0,0,0,0,1,0
-121.3023877,38.8816794,12,164.33332824707,48,905,0,0,0,0,0,0,0,0,0,1,0
-121.3033605,38.9434477,12,164,50.0833320617676,906,0,0,0,0,0,0,0,0,0,1,0
-121.3130951,39.0442528,8,162.75,55.1666679382324,907,0,0,0,0,0,0,1,0,0,0,0
-121.3034391,40.4470124,8,50.25,81.25,908,0,0,0,0,0,0,1,0,0,0,0
-121.3037629,40.8628688,1,71.3333358764648,59.4166679382324,910,0,0,1,0,1,0,0,0,0,0,0
-121.3089752,40.871858,1,75.3333358764648,58.4166679382324,911,0,0,0,0,1,0,0,0,0,0,0
-121.3315272,41.0387399,12,100.583335876465,45.8333320617676,912,0,0,0,0,0,0,0,0,0,1,0
-121.3475158,41.1432301,8,95.6666641235352,45.1666679382324,913,0,0,0,0,0,0,1,0,0,0,0
-121.3311625,41.2092679,1,79,45.9166679382324,914,1,0,0,0,1,0,0,0,0,0,0
-121.32517,41.46452,8,84.4166641235352,37.25,915,1,0,0,0,0,0,1,0,0,0,0
-121.2803507,35.9589423,9,131.16667175293,30.6666660308838,916,0,0,0,0,0,0,0,1,0,0,0
-121.2511468,36.0169277,9,134.66667175293,28.6666660308838,917,0,0,0,0,0,0,0,1,0,0,0
-121.274214,36.415935,7,146.5,25.5833339691162,918,0,1,0,0,0,1,0,0,0,0,0
-121.2805653,36.4329352,10,146,26.6666660308838,919,0,1,0,0,0,0,0,0,1,0,0
-121.272122,36.550563,8,134.25,44.5,920,0,0,0,0,0,0,1,0,0,0,0
-121.2958056,36.7139445,12,147.83332824707,27,921,0,0,0,0,0,0,0,0,0,1,0
-121.29874,36.72249,12,148,26.9166660308838,922,0,0,0,0,0,0,0,0,0,1,0
-121.26561,36.79793,10,148.75,28.1666660308838,923,0,0,0,0,0,0,0,0,1,0,0
-121.291101,36.8933849,12,148,32.25,924,0,0,1,0,0,0,0,0,0,1,0
-121.2986755,36.9400138,9,149.08332824707,31.8333339691162,925,0,0,0,0,0,0,0,1,0,0,0
-121.2629056,37.6907949,12,162,23.3333339691162,926,0,0,0,0,0,0,0,0,0,1,0
-121.280456,37.739297,12,162.25,23.8333339691162,927,0,0,0,0,0,0,0,0,0,1,0
-121.2737846,37.8803726,13,161.5,27.8333339691162,928,0,0,0,0,0,0,0,0,0,0,1
-121.2863737,37.9764664,13,158,31.4166660308838,929,0,0,0,0,0,0,0,0,0,0,1
-121.2727547,38.0802067,12,154.41667175293,34.8333320617676,930,0,0,0,0,0,0,0,0,0,1,0
-121.2646115,38.1476948,13,154,36.8333320617676,931,0,0,0,0,0,0,0,0,0,0,1
-121.291862,38.278168,13,156.5,37.5,932,0,0,0,0,0,0,0,0,0,0,1
-121.2542152,38.3949549,12,159,38.75,933,0,0,0,0,0,0,0,0,0,1,0
-121.259685,38.557212,9,161.58332824707,40.4166679382324,934,0,0,0,0,0,0,0,1,0,0,0
-121.2951779,38.6192713,8,162.91667175293,40.5,935,0,0,0,0,0,0,1,0,0,0,0
-121.2856293,38.6200894,8,162.75,40.5833320617676,936,0,0,0,0,0,0,1,0,0,0,0
-121.2974954,38.687034,13,163,43.0833320617676,937,0,0,0,0,0,0,0,0,0,0,1
-121.2619078,38.7552546,13,163.16667175293,46.0833320617676,938,0,0,0,0,0,0,0,0,0,0,1
-121.2576056,38.7711787,13,163.33332824707,46.6666679382324,939,0,0,0,0,0,0,0,0,0,0,1
-121.2669727,38.864888,8,163.33332824707,49.5,940,0,0,0,0,0,0,1,0,0,0,0
-121.2995875,38.8830658,13,164.33332824707,48.0833320617676,941,0,0,0,0,0,0,0,0,0,0,1
-121.2751239,38.9258271,12,163.75,50.5833320617676,942,0,0,0,0,0,0,0,0,0,1,0
-121.2570477,38.9842989,9,162.91667175293,55.3333320617676,943,0,0,0,0,0,0,0,1,0,0,0
-121.2892342,39.0299858,8,162.33332824707,56.0833320617676,944,0,0,0,0,0,0,1,0,0,0,0
-121.2558355,40.0786545,8,88.3333358764648,79.1666641235352,945,0,0,0,0,0,0,1,0,0,0,0
-121.2902312,40.1278096,1,74.5833358764648,87.9166641235352,946,0,0,0,0,1,0,0,0,0,0,0
-121.2988901,40.6032336,1,63.3333320617676,71.25,947,0,0,0,0,1,0,0,0,0,0,0
-121.2888908,40.6302392,1,66.9166641235352,69.25,948,0,0,0,0,1,0,0,0,0,0,0
-121.2727761,40.8853888,1,80.4166641235352,53.5833320617676,949,0,1,1,0,1,0,0,0,0,0,0
-121.279664,41.0616859,10,93.3333358764648,44.6666679382324,950,0,0,0,0,0,0,0,0,1,0,0
-121.2813807,41.0957827,10,90.0833358764648,44.75,951,0,0,0,0,0,0,0,0,1,0,0
-121.2196684,35.6515286,10,137.5,4.08333349227905,952,0,0,0,0,0,0,0,0,1,0,0
-121.2385404,35.984179,7,135.08332824707,26,953,0,0,0,0,0,1,0,0,0,0,0
-121.230004,36.118466,8,132.5,37.75,954,0,0,0,0,0,0,1,0,0,0,0
-121.225047,36.138343,8,138,30.4166660308838,955,0,0,0,0,0,0,1,0,0,0,0
-121.238167,36.423592,7,145.08332824707,31.3333339691162,956,0,0,0,0,0,1,0,0,0,0,0
-121.2047982,36.487311,8,140.25,38.0833320617676,957,0,0,0,0,0,0,1,0,0,0,0
-121.2409973,36.5555127,9,135.41667175293,43.0833320617676,958,0,0,0,0,0,0,0,1,0,0,0
-121.2119114,36.614167,10,147.83332824707,29.25,959,0,0,0,0,0,0,0,0,1,0,0
-121.2094223,36.6837182,9,148.5,27.6666660308838,960,0,1,1,0,0,0,0,1,0,0,0
-121.20987,36.76991,9,146.83332824707,31.4166660308838,961,0,0,1,0,0,0,0,1,0,0,0
-121.212928,36.77074,9,146.83332824707,31.4166660308838,962,0,0,0,0,0,0,0,1,0,0,0
-121.2235489,37.6833946,8,162.66667175293,23.75,963,0,0,0,0,0,0,1,0,0,0,0
-121.2099695,37.7210345,12,162.75,24.1666660308838,964,0,0,0,0,0,0,0,0,0,1,0
-121.2481534,38.0701605,12,155.58332824707,34.5833320617676,965,0,0,0,0,0,0,0,0,0,1,0
-121.2220639,38.3993722,12,159.5,39.5833320617676,966,0,0,0,0,0,0,0,0,0,1,0
-121.202378,38.449689,12,160.5,40,967,0,0,0,0,0,0,0,0,0,1,0
-121.2130642,38.5252985,10,161.16667175293,41.75,968,0,0,1,0,0,0,0,0,1,0,0
-121.2230587,38.5923884,10,161.83332824707,42.5833320617676,969,0,0,1,0,0,0,0,0,1,0,0
-121.235063,38.635499,8,163.08332824707,42.5,970,0,0,1,0,0,0,1,0,0,0,0
-121.2079745,38.7166725,13,162.41667175293,47.5833320617676,971,0,0,0,0,0,0,0,0,0,0,1
-121.2406762,38.7521577,13,163.08332824707,47.3333320617676,972,0,0,0,0,0,0,0,0,0,0,1
-121.212298,38.794251,9,162.41667175293,49.9166679382324,973,0,0,0,0,0,0,0,1,0,0,0
-121.2194753,38.8393399,9,162.16667175293,52.25,974,0,0,0,0,0,0,0,1,0,0,0
-121.21426,38.91664,12,162.33332824707,54.75,975,0,0,0,0,0,0,0,0,0,1,0
-121.2182522,40.3067599,12,81.1666641235352,73.8333358764648,976,1,0,0,0,0,0,0,0,0,1,0
-121.2494631,40.9554178,1,96.1666641235352,45.5,977,0,0,1,0,1,0,0,0,0,0,0
-121.2324303,41.0671219,9,77.4166641235352,46.8333320617676,978,1,0,0,0,0,0,0,1,0,0,0
-121.2077032,41.6042224,10,82.5,32.8333320617676,979,1,0,0,0,0,0,0,0,1,0,0
-121.1709595,35.6572962,8,136.41667175293,7.75,980,0,0,0,0,0,0,1,0,0,0,0
-121.17603,35.97077,10,136.66667175293,24.0833339691162,981,0,0,0,0,0,0,0,0,1,0,0
-121.1795425,36.0794188,8,133.58332824707,34.25,982,0,0,0,0,0,0,1,0,0,0,0
-121.1882544,36.151321,7,142.75,25.25,983,0,0,0,0,0,1,0,0,0,0,0
-121.1572266,36.4615977,7,147.83332824707,29.25,984,0,0,0,0,0,1,0,0,0,0,0
-121.155877,36.471448,9,147.75,29.25,985,0,0,0,0,0,0,0,1,0,0,0
-121.1850357,36.5664606,7,141.83332824707,36.25,986,0,0,0,0,0,1,0,0,0,0,0
-121.1949813,36.6984124,10,149.83332824707,26.6666660308838,987,0,0,0,0,0,0,0,0,1,0,0
-121.1584381,36.7484761,10,144.5,33.5,988,0,0,0,0,0,0,0,0,1,0,0
-121.1709552,37.0645185,7,158.66667175293,24.6666660308838,989,0,0,0,0,0,1,0,0,0,0,0
-121.1847997,37.6923106,8,162.91667175293,24.25,990,0,0,0,0,0,0,1,0,0,0,0
-121.1531121,37.7201094,8,163.08332824707,24.9166660308838,991,0,0,0,0,0,0,1,0,0,0,0
-121.1959725,38.1577668,12,156.58332824707,36.8333320617676,992,0,0,0,0,0,0,0,0,0,1,0
-121.1643934,38.1758986,12,157.58332824707,37.25,993,0,0,0,0,0,0,0,0,0,1,0
-121.1943269,38.4956363,12,161.5,40.6666679382324,994,0,0,0,0,0,0,0,0,0,1,0
-121.1660457,38.6057037,10,161.5,45.6666679382324,995,0,0,1,0,0,0,0,0,1,0,0
-121.1951685,38.6678957,13,162.58332824707,45.6666679382324,996,0,0,0,0,0,0,0,0,0,0,1
-121.1667591,38.6836882,8,162.83332824707,47,997,0,0,0,0,0,0,1,0,0,0,0
-121.1634064,38.7570497,8,161.66667175293,51.0833320617676,998,0,0,0,0,0,0,1,0,0,0,0
-121.186104,38.789331,9,161.91667175293,51.5,999,0,0,0,0,0,0,0,1,0,0,0
-121.175825,38.823711,8,162.33332824707,52.5833320617676,1000,0,0,0,0,0,0,1,0,0,0,0
-121.1641788,38.9585745,8,157.33332824707,67.9166641235352,1001,0,0,0,0,0,0,1,0,0,0,0
-121.1726124,40.1726828,1,78.0833358764648,82.6666641235352,1002,1,0,0,0,1,0,0,0,0,0,0
-121.1537933,40.3831667,1,63.75,73.9166641235352,1004,1,0,0,0,1,0,0,0,0,0,0
-121.1784697,40.8870435,12,86.4166641235352,47.5833320617676,1005,0,0,0,0,0,0,0,0,0,1,0
-121.1645544,41.350812,10,82.5833358764648,37.0833320617676,1006,0,0,0,0,0,0,0,0,1,0,0
-121.12035,35.58345,10,138.58332824707,8.33333301544189,1007,0,0,0,0,0,0,0,0,1,0,0
-121.14608,36.20459,7,147.08332824707,22.75,1008,0,0,0,0,0,1,0,0,0,0,0
-121.1450761,36.4949735,9,148.08332824707,29,1009,0,0,1,0,0,0,0,1,0,0,0
-121.1004925,36.6634619,10,146,30.3333339691162,1010,0,0,1,0,0,0,0,0,1,0,0
-121.12001,36.67535,10,136.83332824707,40.5,1011,0,0,0,0,0,0,0,0,1,0,0
-121.1102557,37.7364444,13,163.25,25.5,1012,0,0,0,0,0,0,0,0,0,0,1
-121.1050415,38.0640408,8,159.25,33.8333320617676,1013,0,0,0,0,0,0,1,0,0,0,0
-121.1105347,38.1448176,9,158.91667175293,36.6666679382324,1014,0,0,1,0,0,0,0,1,0,0,0
-121.1378986,38.4647035,10,161,42,1015,0,1,0,0,0,0,0,0,1,0,0
-121.1382198,38.6048152,13,161.5,46.5833320617676,1016,0,0,1,0,0,0,0,0,0,0,1
-121.100332,38.6886087,12,161.33332824707,50.6666679382324,1017,0,0,0,0,0,0,0,0,0,1,0
-121.1454892,38.761864,8,161.41667175293,52.9166679382324,1018,0,0,0,0,0,0,1,0,0,0,0
-121.132164,38.7702126,8,161.75,52.9166679382324,1019,0,0,0,0,0,0,1,0,0,0,0
-121.1076111,38.8346098,8,158.41667175293,61.6666679382324,1020,0,0,0,0,0,0,1,0,0,0,0
-121.12323,38.8777313,8,157.33332824707,66,1021,0,0,0,0,0,0,1,0,0,0,0
-121.1055779,38.951049,13,152.75,77.1666641235352,1022,0,0,0,0,0,0,0,0,0,0,1
-121.145327,38.974155,8,154.83332824707,72.9166641235352,1023,0,0,0,0,0,0,1,0,0,0,0
-121.1020374,40.1078775,1,95.25,80.1666641235352,1024,0,0,0,0,1,0,0,0,0,0,0
-121.109355,40.16599,1,72.4166641235352,82.1666641235352,1025,1,1,0,0,1,0,0,0,0,0,0
-121.1416912,40.2423882,1,81.9166641235352,77.25,1026,1,1,0,0,1,0,0,0,0,0,0
-121.1098909,40.5764125,1,62.6666679382324,62.8333320617676,1027,0,1,0,0,1,0,0,0,0,0,0
-121.1393738,41.2034562,12,87.9166641235352,38.25,1028,0,0,0,0,0,0,0,0,0,1,0
-121.1064,41.50616,10,77.4166641235352,34.9166679382324,1029,1,0,0,0,0,0,0,0,1,0,0
-121.0803446,35.5585706,10,138.75,10.6666669845581,1030,0,0,0,0,0,0,0,0,1,0,0
-121.0736111,35.8941667,9,139.41667175293,19.75,1032,0,0,0,0,0,0,0,1,0,0,0
-121.0645294,36.2763473,7,147.25,25.1666660308838,1033,0,1,0,0,0,1,0,0,0,0,0
-121.0995,36.66368,10,144.91667175293,31.4166660308838,1034,0,0,1,0,0,0,0,0,1,0,0
-121.0783079,38.2061972,8,160.08332824707,37.8333320617676,1035,0,0,0,0,0,0,1,0,0,0,0
-121.0571051,38.3537726,10,159.75,43.5,1036,0,1,1,0,0,0,0,0,1,0,0
-121.0849142,38.4467324,10,161,43.1666679382324,1037,0,1,1,0,0,0,0,0,1,0,0
-121.0701942,38.5684349,10,159.83332824707,49.5833320617676,1038,0,1,1,0,0,0,0,0,1,0,0
-121.0796785,38.6174405,10,159.75,51,1039,0,1,1,0,0,0,0,0,1,0,0
-121.0994196,38.6602469,10,160,51.9166679382324,1040,0,0,0,0,0,0,0,0,1,0,0
-121.059525,38.674199,10,157.08332824707,57.6666679382324,1041,0,0,0,0,0,0,0,0,1,0,0
-121.0692724,38.729107,8,160.08332824707,55.0833320617676,1042,0,0,0,0,0,0,1,0,0,0,0
-121.0881071,38.8175546,8,161.66667175293,55.8333320617676,1043,0,0,0,0,0,0,1,0,0,0,0
-121.091094,38.8268371,8,160.75,57.25,1044,0,0,0,0,0,0,1,0,0,0,0
-121.0655379,38.886569,8,156.5,68.5,1045,0,0,0,0,0,0,1,0,0,0,0
-121.0533714,38.9317392,8,149.75,81.75,1046,0,0,0,0,0,0,1,0,0,0,0
-121.0525131,39.949227,13,100.25,87.9166641235352,1047,1,1,0,0,0,0,0,0,0,0,1
-121.0983467,40.1508659,1,84.4166641235352,82.25,1048,1,0,0,0,1,0,0,0,0,0,0
-121.0906219,40.269048,1,81,74.6666641235352,1049,1,0,0,0,1,0,0,0,0,0,0
-121.0691643,40.432053,1,63.8333320617676,66.6666641235352,1050,0,0,0,0,1,0,0,0,0,0,0
-121.0992426,40.5759699,1,63.25,61.5,1051,0,1,0,0,1,0,0,0,0,0,0
-121.0610962,40.669702,8,65.1666641235352,55.5,1052,0,1,0,0,0,0,1,0,0,0,0
-121.0665894,41.1644401,10,88.0833358764648,37,1053,0,1,0,0,0,0,0,0,1,0,0
-121.0018122,35.4748896,10,136.33332824707,20.1666660308838,1054,0,1,0,0,0,0,0,0,1,0,0
-121.0264206,36.1188103,7,148.75,19.0833339691162,1055,0,0,0,0,0,1,0,0,0,0,0
-121.0339737,36.4372948,10,142.66667175293,32.6666679382324,1056,0,0,0,0,0,0,0,0,1,0,0
-121.0098016,37.7507822,8,163.66667175293,26.1666660308838,1057,0,0,0,0,0,0,1,0,0,0,0
-121.0154343,38.0494519,8,161.41667175293,33.1666679382324,1058,0,0,1,0,0,0,1,0,0,0,0
-121.0328579,38.224089,9,160.58332824707,38.75,1059,0,0,1,0,0,0,0,1,0,0,0
-121.0452652,38.4998112,9,161.83332824707,44.5833320617676,1060,0,1,1,0,0,0,0,1,0,0,0
-121.0298431,38.5982582,9,159.83332824707,51.25,1061,0,0,1,0,0,0,0,1,0,0,0
-121.0214853,38.6779385,9,152.33332824707,66.0833358764648,1062,0,0,1,0,0,0,0,1,0,0,0
-121.0235023,38.744578,8,154.66667175293,64.75,1063,0,0,1,0,0,0,1,0,0,0,0
-121.0264206,38.8809779,8,151.08332824707,77.5,1064,0,0,0,0,0,0,1,0,0,0,0
-121.0040619,38.9209232,8,158.83332824707,64.9166641235352,1065,0,0,0,0,0,0,1,0,0,0,0
-121.0221264,39.4173621,1,114.75,132,1066,0,0,0,0,1,0,0,0,0,0,0
-121.0054189,39.442366,1,111.25,133.16667175293,1067,0,0,0,0,1,0,0,0,0,0,0
-121.0390913,39.7512814,1,73.3333358764648,108.166664123535,1068,0,0,0,0,1,0,0,0,0,0,0
-121.0034394,40.2988641,1,74.0833358764648,68.75,1069,0,0,0,0,1,0,0,0,0,0,0
-120.9692574,35.4603903,12,138.91667175293,19.0833339691162,1070,0,0,0,0,0,0,0,0,0,1,0
-120.9866595,35.5400837,9,137.75,19.1666660308838,1071,0,0,0,0,0,0,0,1,0,0,0
-120.9752293,35.5722806,8,137.08332824707,20.9166660308838,1072,0,0,0,0,0,0,1,0,0,0,0
-120.9792995,36.2932675,10,149.58332824707,23.4166660308838,1074,0,1,0,0,0,0,0,0,1,0,0
-120.9745145,36.6181174,10,144.91667175293,29,1075,0,0,0,0,0,0,0,0,1,0,0
-120.9597409,37.3518485,12,164.66667175293,22.6666660308838,1076,0,0,0,0,0,0,0,0,0,1,0
-120.9985471,37.7584272,12,163.5,26.6666660308838,1077,0,0,0,0,0,0,0,0,0,1,0
-120.961093,38.064227,9,161.91667175293,33.9166679382324,1078,0,0,0,0,0,0,0,1,0,0,0
-120.976249,38.689353,8,150.33332824707,69.5833358764648,1079,0,0,0,0,0,0,1,0,0,0,0
-120.9564967,38.9379754,8,155.5,71.5833358764648,1080,0,0,0,0,0,0,1,0,0,0,0
-120.9530783,38.9703201,8,145.83332824707,88.5833358764648,1081,0,0,0,0,0,0,1,0,0,0,0
-120.9765061,39.0367596,13,140.25,100.833335876465,1082,0,0,0,0,0,0,0,0,0,0,1
-120.9880972,39.0841372,8,142.58332824707,95.9166641235352,1083,0,0,0,0,0,0,1,0,0,0,0
-120.9935474,39.4139161,1,118,127.666664123535,1084,0,0,0,0,1,0,0,0,0,0,0
-120.9985739,39.4393748,1,113.416664123535,132.91667175293,1085,0,0,0,0,1,0,0,0,0,0,0
-120.9662647,39.9459418,12,103.166664123535,88.5,1086,1,0,0,0,0,0,0,0,0,1,0
-120.9784681,40.0517978,1,105.833335876465,85.4166641235352,1087,0,0,0,0,1,0,0,0,0,0,0
-120.959301,40.1096133,1,85.5,78.6666641235352,1088,1,0,0,0,1,0,0,0,0,0,0
-120.96996,41.48544,10,76.5,34,1089,0,0,0,0,0,0,0,0,1,0,0
-120.996132,41.83466,10,75.5833358764648,31.9166660308838,1090,1,0,0,0,0,0,0,0,1,0,0
-120.9236534,35.545182,8,132.58332824707,35.6666679382324,1091,0,0,0,0,0,0,1,0,0,0,0
-120.9056568,35.7311418,7,141.41667175293,22.5833339691162,1092,0,0,0,0,0,1,0,0,0,0,0
-120.9444952,37.7423156,13,163.83332824707,26.6666660308838,1093,0,0,0,0,0,0,0,0,0,0,1
-120.9450531,38.0389657,10,161.58332824707,34.1666679382324,1094,0,0,0,0,0,0,0,0,1,0,0
-120.9313202,38.0729604,9,162.08332824707,34.8333320617676,1095,0,0,0,0,0,0,0,1,0,0,0
-120.9372318,38.7480422,9,153.91667175293,66.5833358764648,1096,0,0,0,0,0,0,0,1,0,0,0
-120.9452355,38.8098511,8,155.5,66.25,1097,0,0,1,0,0,0,1,0,0,0,0
-120.9469843,38.8224238,8,157.75,63.6666679382324,1098,0,0,0,0,0,0,1,0,0,0,0
-120.9499454,38.9642474,8,147.75,84.6666641235352,1099,0,0,0,0,0,0,1,0,0,0,0
-120.947392,39.1048218,8,138.58332824707,103.583335876465,1100,0,0,0,0,0,0,1,0,0,0,0
-120.9397745,39.9481413,12,103.75,88.25,1101,1,1,1,0,0,0,0,0,0,1,0
-120.9084034,40.0934813,10,101.5,81.75,1102,0,0,0,0,0,0,0,0,1,0,0
-120.91038,41.08972,10,82,35.1666679382324,1103,0,0,0,0,0,0,0,0,1,0,0
-120.9442377,41.1941565,13,87.8333358764648,33.8333320617676,1104,0,0,0,0,0,0,0,0,0,0,1
-120.906386,41.840875,10,71.25,33.4166679382324,1105,0,0,0,0,0,0,0,0,1,0,0
-120.8808124,35.2543048,10,134.83332824707,37.1666679382324,1106,0,0,0,0,0,0,0,0,1,0,0
-120.857162,35.377392,13,138.91667175293,29.4166660308838,1109,0,0,0,0,0,0,0,0,0,0,1
-120.8688934,35.4691182,7,139.16667175293,28.3333339691162,1110,0,1,0,0,0,1,0,0,0,0,0
-120.85742,35.47346,8,139.66667175293,30.5833339691162,1111,0,0,0,0,0,0,1,0,0,0,0
-120.8936298,35.5581706,8,131.75,39.4166679382324,1112,0,0,0,0,0,0,1,0,0,0,0
-120.886979,35.628952,8,135.08332824707,34.25,1113,0,0,0,0,0,0,1,0,0,0,0
-120.8770108,35.7182946,7,140.83332824707,26.1666660308838,1114,0,0,0,0,0,1,0,0,0,0,0
-120.8848965,35.7365153,10,140.5,26.0833339691162,1115,0,0,0,0,0,0,0,0,1,0,0
-120.8985329,36.6306825,10,149.91667175293,22,1116,0,1,1,0,0,0,0,0,1,0,0
-120.8600378,36.704494,10,153.16667175293,20.1666660308838,1117,0,1,1,0,0,0,0,0,1,0,0
-120.8718855,38.7504163,8,146.66667175293,76.5,1118,0,0,0,0,0,0,1,0,0,0,0
-120.8974707,38.7976441,8,152.33332824707,70.8333358764648,1119,0,0,0,0,0,0,1,0,0,0,0
-120.8743286,38.9679512,1,142,96.8333358764648,1120,0,0,0,0,1,0,0,0,0,0,0
-120.8542013,39.4891384,1,102.916664123535,139,1121,0,0,0,0,1,0,0,0,0,0,0
-120.884388,39.5524047,1,111.833335876465,129.41667175293,1122,0,0,0,0,1,0,0,0,0,0,0
-120.8512348,39.7317709,8,50.5833320617676,102.083335876465,1123,0,0,0,0,0,0,1,0,0,0,0
-120.8660889,39.9247454,12,100.916664123535,89,1124,1,1,0,0,0,0,0,0,0,1,0
-120.85312,40.09984,12,101.5,78.0833358764648,1125,1,1,0,0,0,0,0,0,0,1,0
-120.887214,40.356569,1,69,58.8333320617676,1126,0,0,0,0,1,0,0,0,0,0,0
-120.8326771,35.2156683,8,133.75,45.5833320617676,1127,0,0,0,0,0,0,1,0,0,0,0
-120.8357048,35.3181367,13,139.16667175293,33,1129,0,0,0,0,0,0,0,0,0,0,1
-120.8244824,35.3873006,8,139.16667175293,35.0833320617676,1131,0,0,0,0,0,0,1,0,0,0,0
-120.8482007,35.4929585,8,138.41667175293,34.1666679382324,1132,0,0,0,0,0,0,1,0,0,0,0
-120.8023083,35.5257,8,135.16667175293,41.9166679382324,1133,0,0,0,0,0,0,1,0,0,0,0
-120.8316278,35.648683,9,131.08332824707,42.4166679382324,1134,0,0,0,0,0,0,0,1,0,0,0
-120.812061,35.863604,7,150.08332824707,18.9166660308838,1135,0,0,0,0,0,1,0,0,0,0,0
-120.843894,36.366217,8,128.25,46.4166679382324,1136,0,0,0,0,0,0,1,0,0,0,0
-120.8252352,36.3724633,9,129.08332824707,45.8333320617676,1137,0,0,0,0,0,0,0,1,0,0,0
