COMMON_NAME,LATITUDE,LONGITUDE
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.6540525,-119.0579517
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7370123,-118.9666557
Black_backed_Woodpecker,37.735636,-118.9618492
Black_backed_Woodpecker,38.2300898,-119.3939209
Black_backed_Woodpecker,37.739363,-118.9636517
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.70702,-118.97551
Black_backed_Woodpecker,37.70702,-118.97551
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.739363,-118.9636517
Black_backed_Woodpecker,37.739363,-118.9636517
Black_backed_Woodpecker,37.8253708,-119.0657022
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7490686,-118.9336967
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.741,-118.95991
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7394649,-118.9635873
Black_backed_Woodpecker,37.823616,-119.0564346
Black_backed_Woodpecker,37.6916202,-119.0117022
Black_backed_Woodpecker,37.7422741,-118.9584047
Black_backed_Woodpecker,37.7422741,-118.9584047
